absence_days,biology_score,career_aspiration,chemistry_score,economics_score,email,english_score,extracurricular_activities,first_name,gender,geography_score,history_score,id,last_name,math_score,part_time_job,physics_score,weekly_self_study_hours
7,95,Doctor,63,,rebecca.huang.1808@gslingacademy.com,78,False,Rebecca,female,69,60,1808,Huang,82,False,64,40
3,85,Unknown,92,,alan.santos.1809@gslingacademy.com,99,True,Alan,male,86,87,1809,Santos,86,False,97,35
4,99,Doctor,81,,martin.duran.1810@gslingacademy.com,81,True,Martin,male,77,81,1810,Duran,74,False,69,34
2,90,Software Engineer,73,,christopher.gutierrez.1811@gslingacademy.com,64,False,Christopher,male,86,76,1811,Gutierrez,94,False,86,33
6,98,Scientist,97,,brandy.maldonado.1812@gslingacademy.com,91,False,Brandy,female,85,91,1812,Maldonado,87,False,94,49
6,95,Business Owner,81,,brenda.sanders.1813@gslingacademy.com,87,True,Brenda,female,71,83,1813,Sanders,78,True,93,0
1,96,Doctor,81,,drew.mccann.1814@gslingacademy.com,76,False,Drew,male,66,64,1814,Mccann,81,False,73,35
5,100,Unknown,81,,joshua.ayala.1815@gslingacademy.com,68,True,Joshua,male,68,97,1815,Ayala,94,False,69,18
1,77,Business Owner,100,,tina.rose.1816@gslingacademy.com,61,True,Tina,female,73,55,1816,Rose,73,True,50,1
2,96,Construction Engineer,60,,william.khan.1817@gslingacademy.com,81,False,William,male,83,80,1817,Khan,90,False,91,16
5,61,Software Engineer,79,,william.avery.1818@gslingacademy.com,94,False,William,male,82,75,1818,Avery,92,False,90,32
3,83,Government Officer,79,,john.fuller.1819@gslingacademy.com,78,False,John,male,93,93,1819,Fuller,93,False,72,14
3,94,Doctor,63,,jeremy.coleman.1820@gslingacademy.com,81,False,Jeremy,male,81,82,1820,Coleman,62,False,70,25
2,63,Banker,63,,laura.wright.1821@gslingacademy.com,77,False,Laura,female,60,99,1821,Wright,99,False,90,16
4,61,Stock Investor,74,,david.luna.1822@gslingacademy.com,86,False,David,male,93,82,1822,Luna,89,False,89,28
0,73,Software Engineer,74,,christopher.jensen.1823@gslingacademy.com,66,False,Christopher,male,83,100,1823,Jensen,91,False,91,39
10,96,Doctor,70,,luis.little.1824@gslingacademy.com,61,False,Luis,male,68,77,1824,Little,61,False,75,46
2,93,Lawyer,90,,joseph.garcia.1825@gslingacademy.com,92,True,Joseph,male,90,98,1825,Garcia,89,False,77,34
2,90,Lawyer,77,,michael.york.1826@gslingacademy.com,91,True,Michael,male,80,90,1826,York,97,False,71,27
4,99,Doctor,65,,debbie.landry.1827@gslingacademy.com,61,False,Debbie,female,74,71,1827,Landry,74,True,60,28
3,92,Scientist,99,,michael.gordon.1828@gslingacademy.com,76,False,Michael,male,88,63,1828,Gordon,91,False,95,45
5,94,Banker,66,,melissa.harris.1829@gslingacademy.com,78,False,Melissa,female,94,87,1829,Harris,86,False,72,12
0,80,Lawyer,81,,jonathon.wilson.1830@gslingacademy.com,85,True,Jonathon,male,98,90,1830,Wilson,77,False,94,27
1,74,Government Officer,76,,margaret.santos.1831@gslingacademy.com,78,False,Margaret,female,89,88,1831,Santos,86,False,67,15
1,88,Real Estate Developer,65,,hailey.arroyo.1832@gslingacademy.com,65,True,Hailey,female,93,64,1832,Arroyo,83,False,98,3
2,61,Lawyer,67,,steven.webster.1833@gslingacademy.com,92,True,Steven,male,94,94,1833,Webster,94,False,92,26
1,93,Designer,97,,tina.harrison.1834@gslingacademy.com,87,True,Tina,female,94,88,1834,Harrison,94,False,87,18
1,65,Banker,85,,andrew.nunez.1835@gslingacademy.com,81,False,Andrew,male,69,92,1835,Nunez,89,False,75,20
3,96,Writer,84,,renee.cruz.1836@gslingacademy.com,93,True,Renee,female,77,83,1836,Cruz,89,False,96,14
2,66,Software Engineer,62,,victoria.taylor.1837@gslingacademy.com,86,True,Victoria,female,90,82,1837,Taylor,92,False,91,25
2,63,Government Officer,83,,joseph.dixon.1838@gslingacademy.com,78,False,Joseph,male,89,93,1838,Dixon,81,False,82,8
3,63,Unknown,100,,heather.gutierrez.1839@gslingacademy.com,92,False,Heather,female,86,73,1839,Gutierrez,93,False,67,19
10,63,Business Owner,92,,cynthia.hodges.1840@gslingacademy.com,57,True,Cynthia,female,70,95,1840,Hodges,84,False,70,2
2,85,Unknown,81,,danielle.kelley.1841@gslingacademy.com,70,False,Danielle,female,72,86,1841,Kelley,97,False,72,29
1,98,Banker,61,,michael.mccall.1842@gslingacademy.com,76,False,Michael,male,99,66,1842,Mccall,78,False,92,14
4,33,Accountant,68,90.0,dylan.edwards.1843@gslingacademy.com,62,False,Dylan,male,73,60,1843,Edwards,96,False,95,19
0,89,Stock Investor,96,,franklin.riley.1844@gslingacademy.com,99,False,Franklin,male,84,73,1844,Riley,80,False,61,29
1,39,Artist,45,,caitlin.duncan.1845@gslingacademy.com,94,True,Caitlin,female,41,90,1845,Duncan,41,False,49,7
6,88,Lawyer,94,,robin.reeves.1846@gslingacademy.com,91,True,Robin,female,84,97,1846,Reeves,81,False,69,25
0,93,Government Officer,66,,rebecca.gibbs.1847@gslingacademy.com,82,False,Rebecca,female,93,93,1847,Gibbs,83,False,83,6
2,97,Banker,94,,peter.santos.1848@gslingacademy.com,93,True,Peter,male,65,85,1848,Santos,81,False,91,11
1,78,Designer,96,,daryl.arnold.1849@gslingacademy.com,87,True,Daryl,male,80,95,1849,Arnold,65,False,89,18
2,82,Lawyer,71,,michael.davis.1850@gslingacademy.com,89,True,Michael,male,79,97,1850,Davis,83,False,76,33
3,99,Doctor,66,,leslie.cox.1851@gslingacademy.com,70,True,Leslie,female,75,70,1851,Cox,78,False,74,22
0,91,Doctor,62,,jamie.carter.1852@gslingacademy.com,78,False,Jamie,female,83,75,1852,Carter,65,False,70,34
1,90,Software Engineer,76,,shane.payne.1853@gslingacademy.com,75,False,Shane,male,93,60,1853,Payne,94,False,90,37
10,91,Business Owner,63,,kimberly.haley.1854@gslingacademy.com,67,True,Kimberly,female,80,66,1854,Haley,81,False,82,5
1,83,Government Officer,65,,george.duran.1855@gslingacademy.com,79,False,George,male,88,89,1855,Duran,86,False,60,11
1,81,Government Officer,80,,donald.carney.1856@gslingacademy.com,81,False,Donald,male,88,93,1856,Carney,83,False,87,12
2,100,Unknown,87,,michelle.brown.1857@gslingacademy.com,88,False,Michelle,female,97,92,1857,Brown,92,False,99,35
0,70,Real Estate Developer,62,,elizabeth.hawkins.1858@gslingacademy.com,87,False,Elizabeth,female,93,66,1858,Hawkins,78,False,91,6
9,68,Business Owner,60,,johnny.gomez.1859@gslingacademy.com,74,True,Johnny,male,75,95,1859,Gomez,78,False,87,0
2,69,Lawyer,64,,christopher.mcconnell.1860@gslingacademy.com,92,True,Christopher,male,64,93,1860,Mcconnell,73,False,80,26
0,96,Banker,97,,kyle.rodriguez.1861@gslingacademy.com,90,False,Kyle,male,67,95,1861,Rodriguez,97,False,91,19
0,86,Government Officer,62,,rhonda.cook.1862@gslingacademy.com,81,False,Rhonda,female,89,91,1862,Cook,91,False,72,3
1,93,Banker,60,,nathan.fitzpatrick.1863@gslingacademy.com,79,False,Nathan,male,82,65,1863,Fitzpatrick,91,False,75,14
9,97,Writer,84,,john.mitchell.1864@gslingacademy.com,93,True,John,male,89,85,1864,Mitchell,81,False,87,12
1,100,Software Engineer,64,,billy.compton.1865@gslingacademy.com,65,False,Billy,male,99,99,1865,Compton,98,False,93,31
5,61,Business Owner,76,,richard.chavez.1866@gslingacademy.com,88,True,Richard,male,77,53,1866,Chavez,76,False,95,4
1,84,Construction Engineer,92,,victor.andrade.1867@gslingacademy.com,60,False,Victor,male,70,60,1867,Andrade,93,False,88,34
2,64,Unknown,87,,gregory.lee.1868@gslingacademy.com,79,False,Gregory,male,74,85,1868,Lee,92,False,78,21
3,65,Real Estate Developer,60,,alexandra.blackburn.1869@gslingacademy.com,63,True,Alexandra,female,88,88,1869,Blackburn,81,False,94,5
1,70,Accountant,82,89.0,kristopher.murray.1870@gslingacademy.com,62,True,Kristopher,male,66,81,1870,Murray,95,False,69,16
0,99,Scientist,92,,wanda.pearson.1871@gslingacademy.com,64,False,Wanda,female,90,61,1871,Pearson,89,False,97,39
6,97,Business Owner,87,,denise.rose.1872@gslingacademy.com,65,True,Denise,female,82,83,1872,Rose,72,True,54,1
3,91,Banker,97,,andrew.reed.1873@gslingacademy.com,88,False,Andrew,male,88,93,1873,Reed,87,False,88,35
1,91,Doctor,73,,david.castro.1874@gslingacademy.com,78,True,David,male,79,70,1874,Castro,81,False,69,41
5,76,Business Owner,96,,tim.duncan.1875@gslingacademy.com,63,True,Tim,male,70,53,1875,Duncan,70,True,77,1
2,71,Real Estate Developer,86,,joshua.walker.1876@gslingacademy.com,87,False,Joshua,male,89,97,1876,Walker,86,False,81,6
3,89,Scientist,94,,julie.rogers.1877@gslingacademy.com,66,False,Julie,female,76,88,1877,Rogers,91,False,94,47
3,78,Banker,66,,gina.gilbert.1878@gslingacademy.com,98,False,Gina,female,69,84,1878,Gilbert,85,False,66,32
2,65,Software Engineer,83,,miguel.nicholson.1879@gslingacademy.com,94,False,Miguel,male,67,67,1879,Nicholson,90,False,91,34
1,71,Business Owner,56,,daniel.murray.1880@gslingacademy.com,79,True,Daniel,male,73,92,1880,Murray,79,False,82,2
5,67,Business Owner,76,,lauren.ellis.1881@gslingacademy.com,72,True,Lauren,female,81,52,1881,Ellis,78,False,71,5
2,93,Lawyer,80,,bridget.martin.1882@gslingacademy.com,87,True,Bridget,female,67,99,1882,Martin,90,False,95,32
2,95,Teacher,76,,maureen.hart.1883@gslingacademy.com,80,False,Maureen,female,64,84,1883,Hart,84,True,74,16
7,60,Lawyer,70,,sabrina.davis.1884@gslingacademy.com,91,True,Sabrina,female,68,98,1884,Davis,88,False,73,27
3,60,Unknown,61,,richard.davis.1885@gslingacademy.com,61,False,Richard,male,98,61,1885,Davis,66,False,97,9
2,96,Teacher,61,,angela.koch.1886@gslingacademy.com,82,False,Angela,female,83,84,1886,Koch,86,False,82,16
9,67,Business Owner,95,,william.smith.1887@gslingacademy.com,78,True,William,male,73,72,1887,Smith,80,False,66,1
10,100,Business Owner,70,,catherine.coffey.1888@gslingacademy.com,65,True,Catherine,female,81,59,1888,Coffey,73,False,69,2
2,66,Software Engineer,95,,christopher.pace.1889@gslingacademy.com,64,False,Christopher,male,62,62,1889,Pace,99,False,90,38
3,47,Artist,41,,rachel.reeves.1890@gslingacademy.com,94,True,Rachel,female,47,83,1890,Reeves,44,False,35,3
4,79,Game Developer,93,,jillian.arroyo.1891@gslingacademy.com,83,False,Jillian,female,94,97,1891,Arroyo,89,True,84,31
6,90,Business Owner,71,,patricia.douglas.1892@gslingacademy.com,76,True,Patricia,female,70,53,1892,Douglas,76,True,92,5
1,93,Software Engineer,67,,brandon.butler.1893@gslingacademy.com,98,False,Brandon,male,68,87,1893,Butler,96,False,85,35
6,78,Designer,66,,erica.valdez.1894@gslingacademy.com,75,True,Erica,female,82,79,1894,Valdez,83,False,87,14
5,77,Business Owner,51,,alexis.byrd.1895@gslingacademy.com,87,True,Alexis,female,84,55,1895,Byrd,74,True,87,0
5,70,Accountant,92,87.0,james.simpson.1896@gslingacademy.com,60,False,James,male,80,90,1896,Simpson,93,False,82,26
3,71,Accountant,95,92.0,robert.campbell.1897@gslingacademy.com,68,False,Robert,male,78,73,1897,Campbell,91,False,64,15
1,62,Accountant,85,89.0,nicole.smith.1898@gslingacademy.com,63,False,Nicole,female,92,68,1898,Smith,91,True,85,14
6,71,Teacher,79,,patricia.porter.1899@gslingacademy.com,86,False,Patricia,female,75,82,1899,Porter,70,False,60,15
2,100,Unknown,74,,brian.chan.1900@gslingacademy.com,96,False,Brian,male,81,66,1900,Chan,70,False,90,19
7,83,Teacher,98,,katherine.norman.1901@gslingacademy.com,81,False,Katherine,female,76,81,1901,Norman,67,False,86,26
3,89,Real Estate Developer,88,,pamela.gomez.1902@gslingacademy.com,78,True,Pamela,female,92,95,1902,Gomez,80,False,72,9
5,81,Banker,60,,amy.morrow.1903@gslingacademy.com,75,True,Amy,female,67,64,1903,Morrow,87,False,68,14
1,83,Game Developer,74,,luke.hernandez.1904@gslingacademy.com,83,True,Luke,male,61,79,1904,Hernandez,89,False,88,30
9,60,Software Engineer,90,,roberto.rodriguez.1905@gslingacademy.com,78,True,Roberto,male,94,80,1905,Rodriguez,99,True,93,39
3,71,Real Estate Developer,93,,carla.jackson.1906@gslingacademy.com,80,False,Carla,female,88,91,1906,Jackson,78,False,82,10
1,80,Business Owner,60,,aaron.allen.1907@gslingacademy.com,92,True,Aaron,male,73,69,1907,Allen,77,True,57,1
0,73,Unknown,66,,wendy.burch.1908@gslingacademy.com,76,False,Wendy,female,68,78,1908,Burch,93,False,72,10
2,92,Doctor,75,,sarah.hansen.1909@gslingacademy.com,60,False,Sarah,female,70,84,1909,Hansen,79,False,61,36
3,95,Software Engineer,76,,amy.dominguez.1910@gslingacademy.com,99,False,Amy,female,67,75,1910,Dominguez,99,False,86,37
3,94,Doctor,73,,mark.jacobs.1911@gslingacademy.com,81,False,Mark,male,76,64,1911,Jacobs,83,False,83,32
2,77,Software Engineer,60,,melissa.mendoza.1912@gslingacademy.com,95,False,Melissa,female,80,82,1912,Mendoza,90,False,89,38
10,61,Business Owner,78,,bethany.thomas.1913@gslingacademy.com,83,True,Bethany,female,79,92,1913,Thomas,80,True,59,3
2,75,Software Engineer,64,,michael.webb.1914@gslingacademy.com,82,False,Michael,male,93,90,1914,Webb,93,False,92,36
2,66,Business Owner,78,,gregory.cole.1915@gslingacademy.com,76,True,Gregory,male,75,77,1915,Cole,84,False,90,4
2,66,Accountant,96,93.0,jeffrey.miller.1916@gslingacademy.com,87,False,Jeffrey,male,65,100,1916,Miller,92,False,98,21
1,98,Writer,100,,rebecca.castillo.1917@gslingacademy.com,99,True,Rebecca,female,97,85,1917,Castillo,72,False,78,22
4,99,Banker,87,,amanda.green.1918@gslingacademy.com,94,False,Amanda,female,88,87,1918,Green,79,False,98,28
3,95,Construction Engineer,95,,joseph.hess.1919@gslingacademy.com,88,False,Joseph,male,90,90,1919,Hess,93,False,88,35
1,92,Lawyer,90,,kyle.novak.1920@gslingacademy.com,94,True,Kyle,male,94,91,1920,Novak,100,False,85,35
4,97,Banker,63,,kara.coleman.1921@gslingacademy.com,97,True,Kara,female,98,70,1921,Coleman,96,False,65,16
1,98,Banker,67,,daniel.martin.1922@gslingacademy.com,92,True,Daniel,male,91,96,1922,Martin,85,False,71,20
4,92,Software Engineer,61,,andrea.richards.1923@gslingacademy.com,67,False,Andrea,female,80,82,1923,Richards,98,False,93,34
6,67,Banker,99,,sydney.clay.1924@gslingacademy.com,98,False,Sydney,female,67,96,1924,Clay,94,False,94,14
1,93,Construction Engineer,94,,jeremy.tran.1925@gslingacademy.com,92,False,Jeremy,male,94,85,1925,Tran,85,False,91,35
6,74,Business Owner,60,,michael.hayden.1926@gslingacademy.com,62,True,Michael,male,83,54,1926,Hayden,79,True,77,2
4,39,Artist,46,,antonio.beasley.1927@gslingacademy.com,89,True,Antonio,male,41,86,1927,Beasley,38,False,49,7
2,84,Lawyer,74,,michelle.lopez.1928@gslingacademy.com,88,True,Michelle,female,66,92,1928,Lopez,72,False,71,32
6,100,Software Engineer,69,,catherine.brooks.1929@gslingacademy.com,72,True,Catherine,female,98,90,1929,Brooks,96,True,92,38
2,62,Banker,76,,anita.gonzalez.1930@gslingacademy.com,79,True,Anita,female,67,84,1930,Gonzalez,99,False,94,24
2,82,Unknown,64,,james.hudson.1931@gslingacademy.com,90,False,James,male,94,91,1931,Hudson,81,False,85,5
5,65,Teacher,99,,alicia.rodriguez.1932@gslingacademy.com,84,False,Alicia,female,86,86,1932,Rodriguez,61,False,85,28
2,91,Teacher,97,,tracy.martinez.1933@gslingacademy.com,80,True,Tracy,female,71,88,1933,Martinez,68,False,76,24
0,74,Unknown,72,,christopher.montgomery.1934@gslingacademy.com,65,False,Christopher,male,95,74,1934,Montgomery,64,False,79,21
1,64,Government Officer,79,,sherri.cruz.1935@gslingacademy.com,77,True,Sherri,female,87,94,1935,Cruz,66,False,67,6
0,66,Software Engineer,77,,elizabeth.adams.1936@gslingacademy.com,68,False,Elizabeth,female,76,95,1936,Adams,90,True,92,39
1,71,Government Officer,94,,melissa.simmons.1937@gslingacademy.com,82,False,Melissa,female,85,89,1937,Simmons,74,True,70,12
6,37,Artist,43,,carol.ramos.1938@gslingacademy.com,94,True,Carol,female,49,93,1938,Ramos,40,False,48,6
2,88,Software Engineer,88,,michael.adams.1939@gslingacademy.com,85,False,Michael,male,92,92,1939,Adams,94,False,87,36
3,56,Accountant,78,88.0,michael.wilson.1940@gslingacademy.com,68,False,Michael,male,85,86,1940,Wilson,91,False,61,26
1,96,Doctor,72,,matthew.gonzalez.1941@gslingacademy.com,60,False,Matthew,male,63,71,1941,Gonzalez,71,True,66,31
4,90,Unknown,82,,lisa.palmer.1942@gslingacademy.com,86,False,Lisa,female,75,68,1942,Palmer,63,False,91,5
2,59,Accountant,65,88.0,andrew.olson.1943@gslingacademy.com,84,False,Andrew,male,87,88,1943,Olson,99,False,81,28
1,67,Unknown,66,,jennifer.johnson.1944@gslingacademy.com,81,True,Jennifer,female,65,61,1944,Johnson,87,False,62,11
1,82,Software Engineer,93,,benjamin.marks.1945@gslingacademy.com,65,True,Benjamin,male,70,96,1945,Marks,96,False,89,34
3,64,Stock Investor,90,,christopher.gonzales.1946@gslingacademy.com,86,False,Christopher,male,93,71,1946,Gonzales,89,False,99,17
0,93,Unknown,64,,melissa.finley.1947@gslingacademy.com,62,True,Melissa,female,86,77,1947,Finley,80,False,96,30
2,77,Software Engineer,94,,tracy.hendricks.1948@gslingacademy.com,83,False,Tracy,male,81,79,1948,Hendricks,92,False,93,26
6,50,Business Owner,70,,steven.ramsey.1949@gslingacademy.com,50,True,Steven,male,70,96,1949,Ramsey,78,False,78,0
0,63,Banker,65,,pamela.smith.1950@gslingacademy.com,88,True,Pamela,female,94,70,1950,Smith,83,False,72,19
2,69,Lawyer,87,,vicki.jackson.1951@gslingacademy.com,90,True,Vicki,female,79,91,1951,Jackson,89,False,69,33
2,100,Game Developer,72,,anne.malone.1952@gslingacademy.com,90,True,Anne,female,64,73,1952,Malone,89,True,82,28
2,96,Writer,99,,danielle.johnson.1953@gslingacademy.com,94,True,Danielle,female,88,80,1953,Johnson,97,False,86,35
1,83,Real Estate Developer,68,,willie.miller.1954@gslingacademy.com,82,False,Willie,male,92,91,1954,Miller,82,False,61,3
2,69,Game Developer,80,,andrea.delgado.1955@gslingacademy.com,96,False,Andrea,female,88,86,1955,Delgado,88,False,82,20
5,63,Software Engineer,79,,melanie.clark.1956@gslingacademy.com,88,True,Melanie,female,63,97,1956,Clark,94,False,88,27
3,91,Doctor,67,,jessica.beasley.1957@gslingacademy.com,68,False,Jessica,female,68,81,1957,Beasley,72,False,70,38
2,38,Artist,41,,cindy.bradley.1958@gslingacademy.com,93,True,Cindy,female,36,81,1958,Bradley,47,False,41,3
10,76,Game Developer,74,,dennis.richardson.1959@gslingacademy.com,97,True,Dennis,male,87,71,1959,Richardson,92,True,82,34
5,63,Teacher,82,,peggy.hoover.1960@gslingacademy.com,81,False,Peggy,female,82,89,1960,Hoover,75,True,100,19
1,79,Game Developer,82,,peter.rice.1961@gslingacademy.com,69,False,Peter,male,62,91,1961,Rice,94,False,83,34
4,83,Unknown,75,,sabrina.perez.1962@gslingacademy.com,87,False,Sabrina,female,65,60,1962,Perez,85,False,61,4
3,93,Doctor,61,,michael.parker.1963@gslingacademy.com,71,False,Michael,male,79,67,1963,Parker,61,False,68,43
1,99,Doctor,66,,david.calderon.1964@gslingacademy.com,78,False,David,male,62,80,1964,Calderon,70,False,75,47
1,62,Government Officer,88,,james.gordon.1965@gslingacademy.com,82,False,James,male,89,86,1965,Gordon,68,False,95,9
6,55,Business Owner,50,,jennifer.leblanc.1966@gslingacademy.com,51,True,Jennifer,female,82,54,1966,Leblanc,76,False,71,2
4,59,Business Owner,85,,paul.bailey.1967@gslingacademy.com,87,True,Paul,male,72,69,1967,Bailey,84,True,92,5
2,86,Unknown,65,,tiffany.smith.1968@gslingacademy.com,69,False,Tiffany,female,84,88,1968,Smith,86,False,71,26
3,60,Software Engineer,65,,victoria.alvarez.1969@gslingacademy.com,84,False,Victoria,female,99,91,1969,Alvarez,95,True,91,38
5,67,Real Estate Developer,69,,willie.elliott.1970@gslingacademy.com,92,False,Willie,male,89,82,1970,Elliott,81,False,76,9
1,36,Accountant,91,87.0,james.bryant.1971@gslingacademy.com,76,False,James,male,64,87,1971,Bryant,97,False,67,27
2,65,Banker,80,,kimberly.swanson.1972@gslingacademy.com,85,True,Kimberly,female,60,88,1972,Swanson,75,False,71,19
1,98,Scientist,99,,beverly.dawson.1973@gslingacademy.com,98,False,Beverly,female,88,80,1973,Dawson,92,True,99,47
4,75,Software Engineer,97,,lisa.stewart.1974@gslingacademy.com,92,True,Lisa,female,92,97,1974,Stewart,95,False,94,30
6,74,Banker,89,,dwayne.sims.1975@gslingacademy.com,95,True,Dwayne,male,64,97,1975,Sims,77,False,88,11
6,83,Designer,67,,ashley.fleming.1976@gslingacademy.com,85,True,Ashley,female,89,74,1976,Fleming,90,True,92,11
8,91,Business Owner,51,,lisa.stafford.1977@gslingacademy.com,96,True,Lisa,female,70,59,1977,Stafford,70,False,82,2
10,95,Business Owner,64,,kristin.garcia.1978@gslingacademy.com,89,True,Kristin,female,71,66,1978,Garcia,74,False,87,5
7,53,Business Owner,69,,eric.adkins.1979@gslingacademy.com,73,True,Eric,male,83,69,1979,Adkins,75,False,91,5
3,90,Lawyer,80,,allison.henderson.1980@gslingacademy.com,87,True,Allison,female,61,98,1980,Henderson,87,False,83,27
2,100,Lawyer,92,,alison.palmer.1981@gslingacademy.com,92,True,Alison,female,87,96,1981,Palmer,80,False,96,30
5,76,Software Engineer,68,,shane.parker.1982@gslingacademy.com,84,False,Shane,male,72,72,1982,Parker,98,False,87,39
0,98,Teacher,74,,debra.gilbert.1983@gslingacademy.com,80,False,Debra,female,76,88,1983,Gilbert,83,False,69,19
2,98,Banker,79,,mary.jackson.1984@gslingacademy.com,77,False,Mary,female,87,77,1984,Jackson,92,False,91,21
